Feature_Browser,Device_Gamepads,Header_Connection,Media_CanPlayAudio,Feature_OS,Device_HardwareConcurrency,Header_GlobalPrivacyControl,Media_CanPlayVideo,UserAgent_AppCodeName,Device_Keyboard,Header_Online,Media_TypeSupportedAudio,UserAgent_AppName,Device_MediaDevices,Storage_AppCache,Media_IsTypeSupportedVideo,UserAgent_Product,Device_Pointer,Storage_Notification,Media_Capability,Screen_ColorDepth,Device_Plugins,Storage_Push,Media_Session,Screen_Inner,Device_SpeechEngines,Fonts_Documents,CSS_ColorsCss4,Screen_DPI,Device_VR,Fonts_GlyphOffset,Canvas_ToDataURL,Device_AnyHover,Header_Beacon,Fonts_Proportional,CSS_ColorsSystem,MISC_NavigatorKeys,MISC_PerfNavigation,Canvas_ToBlob,Canvas_GetImageData,Language,Timezone,Geolocation,Audio,Datetime,Elements_Height,Elements_Keys,Canvas_PointInPath,Canvas_IsPointInStroke,DomRect_ElementBoundingClientRect,DomRect_ElementGetClientRects,DomRect_GetClientRects
Chrome,0,close,probably,macOS 13,4,1,probably,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,coarse,granted,full,32,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1366x768,Festival; eSpeak; Alex; espeak-ng; Moira,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#24dc6e,144,not supported,1.1133,a9bb72b1b99e5c43dda47d63a1ad463d7cfdbd96,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Comic Sans MS; DejaVu Sans; Droid Sans; Garamond; Geneva; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Verdana,#3cefcf,59,0,ea5754a15ab583c869780010c3af2e0979a39e4b,9fb650abfef82246557e8fb2c98462cdcce7079e,zh-CN,540,prompt,4935af64ad38560781a81f73f9169c911e2fbf76,2022-08-29 13:00,833,37,false,true,2.4164,2.3802,2.324
Firefox,0,keep-alive,probably,Windows 10,16,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,absent,present,probably,Gecko,fine,granted,full,24,PDF Viewer; Chrome PDF Viewer,granted,yes,1024x768,espeak-ng; Microsoft Zira; Festival; Google UK English Female; Microsoft Mark; Samantha,Abyssinica SIL; Comic Sans MS; Courier New; Geneva; Georgia; Helvetica; Liberation Mono; Noto Serif; Palatino; Roboto; Source Code Pro; Trebuchet MS; Ubuntu,#160361,216,not supported,0.4303,8a97982aedac9136e2d57074f52d15fcb1878d7c,hover,absent,AR PL UMing HK; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Noto Serif; Open Sans; Roboto; Tahoma,#1404c4,51,0,faf1077d7e99d79581686a3c4f14164f62e285c9,07d3b50109ad4ba464dfae6774ece8c5b71cd9f6,ja-JP,-300,prompt,285ca992efb35a60baf2f07f5dacdeb918347893,2023-08-04 11:00,925,33,false,false,1.4463,1.5932,1.53
Safari,0,close,maybe,Windows 10,8,0,probably,Mozilla,present,true,audio/ogg; audio/webm,Netscape,absent,present,probably,Gecko,fine,default,partial,24,,denied,no,1920x1080,Karen; Google UK English Female; Alex; Moira; Microsoft Mark,Arial; Comic Sans MS; Courier New; Droid Sans; Geneva; Impact; Liberation Mono; Trebuchet MS; Ubuntu,#3da83b,240,not supported,-0.1046,275996385060613f393e5c9a9b09fff75c029555,hover,present,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Bookman; Cantarell; DejaVu Sans; Droid Sans; Fira Code; Garamond; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Palatino; Roboto; Tahoma; Trebuchet MS; Ubuntu; Verdana,#21bbdb,41,1,7396f9e052f8678726a88cabb299afbd4f827b21,6faf48a8cb4a1efdd24435e381a023c89adad6dd,en-US,-720,granted,4839063e9e9d6cc58aef95fd20e7af56b10ee930,2022-12-18 05:00,836,20,false,false,1.9265,1.8475,1.8064
Brave,0,keep-alive,probably,Windows 10,16,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,,Gecko,fine,default,partial,32,Shockwave Flash; PDF Viewer,default,yes,2160x1440,Google UK English Female; Fiona; Festival; Microsoft David,Abyssinica SIL; Aharoni CLM; Courier New; Droid Sans; Fira Code; Liberation Mono; Noto Serif; Palatino; Source Code Pro,#e4aedc,144,not supported,-0.7465,245308d3b919d71384cbf1f28de90dda148dba1a,hover,present,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Serif; Open Sans; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#1182bf,56,0,1780b8c4da1c45d4bb754ee8d6b8056d1498bb52,9d8c4aa42546f75d3529d6f9af00819dfd4c883e,nl-NL,360,prompt,0364b2d847d60c9b614aeaa6efa26f474d0702d5,2023-04-25 01:00,925,48,false,false,0.9263,0.8867,0.9534
Chrome,0,keep-alive,probably,macOS 12,8,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer,default,yes,1920x1080,Moira; Samantha; Microsoft Zira; Victoria; eSpeak; Festival,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Georgia; Helvetica; Liberation Mono; Lucida Console; Noto Sans; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Verdana,#f066b2,240,not supported,-0.2785,edbdd969374764d30e18981c1b2d202aa8da6ff6,none,absent,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Palatino; Roboto; Source Code Pro; Trebuchet MS; Verdana,#c7c88b,59,1,f214904df016cac80040666bd5d15c77ef314881,a9681c053be70e2fee46a74b4c1ead8ebe37b1ff,en-US,360,prompt,e6dff736131a4e06a7f27bcb256c3b222aa355bb,2023-08-17 07:00,664,21,false,false,0.6021,0.7162,0.7034
Chrome,0,keep-alive,maybe,Android 12,16,0,probably,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer,denied,yes,3840x2160,Microsoft David,AR PL UMing CN; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Geneva; Helvetica; Impact; Liberation Mono; Noto Serif; Open Sans; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#5f5739,120,not supported,0.863,e81fe27ac0ef5b72763f6277111c691f11072833,hover,absent,AR PL UMing HK; Comic Sans MS; Courier New; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Open Sans; Verdana,#52b3c9,30,0,5480251df138f7b3c5380eda964e8c97432763a9,34b54f6d6a90c0d7c28535d9ff25b6f5f44be8d4,it-IT,-540,prompt,352fc3a89ede5d12d5a63ab70c37bf38bf8b815b,2022-08-03 12:00,950,49,false,false,2.259,2.2179,2.2158
Safari,0,keep-alive,probably,macOS 12,4,0,maybe,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,granted,full,24,,default,yes,1920x1080,Samantha; Google US English; Microsoft Zira; Microsoft David; Fiona; Moira,AR PL UMing HK; Abyssinica SIL; Bookman; Comic Sans MS; Courier New; Helvetica; Impact; Lucida Sans; Open Sans; Roboto; Source Code Pro; Trebuchet MS; Ubuntu; Verdana,#578e43,96,not supported,-1.5959,9accd31ffebd5cc9380f87ab7741924178c3967f,hover,absent,Abyssinica SIL; Aharoni CLM; Arial; Bookman; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#c7a603,34,0,2aa1ca980d48824d7df4e2d2180058e7a4666d92,5716684a86c6baa96271a3084fad7a3a1569a98f,zh-CN,-420,denied,d0456d48f47d1ed4e44cf48e7747a2d9ddbe05b8,2023-10-26 19:00,799,36,true,false,2.0824,2.0945,2.0452
Chrome,0,close,probably,macOS 12,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,,Gecko,fine,denied,partial,24,,granted,yes,1366x768,Microsoft Zira; Samantha,Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Impact; Lucida Sans; Noto Sans; Open Sans; Palatino; Source Code Pro; Tahoma; Ubuntu; Verdana,#4d6259,128,not supported,-0.3982,c076bf1b7afc83530a0406938d7351a7f2708a15,none,present,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Fira Code; Garamond; Impact; Open Sans; Palatino; Roboto; Trebuchet MS,#5b66a5,32,0,04407766dfe4e94c75b22f76663856b178bd5cc0,994b59bc2b238084fdf595bfd108e99a68d822e3,hi-IN,630,denied,cba0c857aebc9cb6adb7afc5963dd8f377d44faf,2022-08-11 01:00,607,24,false,true,0.635,0.6871,0.7101
Safari,0,close,probably,Windows 10,32,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,denied,none,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,granted,yes,1600x900,Google UK English Male; Alex; Microsoft Zira; espeak-ng; Samantha; Victoria,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Open Sans; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#4cdb6f,110,not supported,1.3416,c9cae853c39b60e1f2d24b009a316736b0feacf7,hover,present,Abyssinica SIL; Aharoni CLM; Arial; Fira Code; Garamond; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Roboto; Source Code Pro; Times New Roman; Verdana,#a65f87,55,1,dc7d1eefac20463b86c3a015d9de9d115682b8eb,7b657ba886ed781da747d89e5e8d35a44e77e688,ko-KR,360,prompt,9e0619c3ceccf544f0369f98a866e60e2155cc57,2023-03-30 02:00,883,36,false,false,1.9424,1.9565,2.0205
Opera,0,keep-alive,,Windows 11,4,0,,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,default,partial,24,,denied,no,1920x1080,Samantha; Google UK English Female; Google US English; Victoria; Fiona,AR PL UMing CN; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Open Sans; Palatino; Roboto,#04c367,160,not supported,-0.1618,829742a0d0b468a31c436dcd5ff9d5dc00b46309,none,present,Aharoni CLM; Comic Sans MS; Courier New; Droid Sans; Garamond; Georgia; Open Sans; Tahoma; Times New Roman; Ubuntu,#d655cb,52,2,e925dfdf80473e32fc9a488158adc744e1b139b7,560493d06ed5a6c177c4fe1b8e99decc387befec,en-US,60,granted,5e0b95fa6ba971e6ef994ed038d877e9a3fa5c04,2023-07-31 20:00,602,21,false,true,0.6194,0.6752,0.5551
Safari,0,close,probably,Windows 10,6,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,,Gecko,fine,denied,full,32,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1366x768,Karen,AR PL UMing HK; Aharoni CLM; Bookman; Comic Sans MS; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Monaco; Noto Sans; Noto Serif; Open Sans; Times New Roman; Trebuchet MS; Ubuntu,#16a100,110,not supported,-0.7552,86b1080932652d89c9dc0fee87c01e0dd91da848,none,present,AR PL UMing CN; Abyssinica SIL; Arial; Bookman; Cantarell; Courier New; Droid Sans; Garamond; Geneva; Georgia; Liberation Mono; Lucida Console; Noto Serif; Ubuntu,#2932c4,41,0,31e7d0fff425b4cc1513bb777a28750a50128687,67f504e0d1f48c3256473db72d33000220f4f33d,en-US,300,granted,d011056dabef810cf85d981260abf225b4ef1a37,2023-07-31 08:00,601,41,true,false,0.4719,0.5203,0.4776
Chrome,0,keep-alive,probably,iOS 16,16,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,denied,partial,24,PDF Viewer,granted,yes,1920x1080,Moira,AR PL UMing CN; Bookman; Comic Sans MS; DejaVu Sans; Droid Sans; Garamond; Monaco; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS,#9bc9e0,120,not supported,1.1521,3e0b187d88a74a2d634fefd8bcca42566d3857b9,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; DejaVu Sans; Droid Sans; Georgia; Helvetica; Liberation Mono; Lucida Sans; Noto Serif; Open Sans; Palatino; Roboto; Tahoma; Times New Roman,#021cdc,30,0,2cf21cd8e8d9742f266b34ff16fe20015b829066,62d8d7fa0474ff4101825bb1a04ab67d156d1ce2,en-US,540,denied,888636e7509e01518182d656b333a16450b6190c,2022-10-08 03:00,932,48,true,false,0.7422,0.5769,0.6582
Firefox,0,keep-alive,maybe,Windows 10,2,0,maybe,Mozilla,absent,true,audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,default,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,no,1366x768,Karen; Moira; Google US English,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Impact; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Verdana,#466195,96,not supported,-1.8204,62f6adef9bdf837bafd442cc86fc37e915c95550,hover,absent,AR PL UMing HK; Aharoni CLM; Arial; DejaVu Sans; Droid Sans; Fira Code; Garamond; Georgia; Helvetica; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Open Sans; Palatino; Source Code Pro; Verdana,#2cf1c6,54,1,64bafee033a6a18839842d7afb4245f500a0330a,0bae937365e41c9d65a6505d0d55d11de89fa32a,zh-CN,480,denied,39ece44e65d97e14cba027dc1c7c22f8467e45d3,2022-01-09 06:00,737,39,true,false,1.1984,1.132,1.2516
Chrome,0,keep-alive,,Windows 10,8,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,default,partial,30,PDF Viewer; Chrome PDF Viewer,denied,yes,2048x1152,Samantha,AR PL UMing HK; Arial; Bookman; Comic Sans MS; Droid Sans; Fira Code; Garamond; Noto Serif; Open Sans; Source Code Pro; Times New Roman; Trebuchet MS; Verdana,#c314e0,110,not supported,0.4505,1d19ecd3a16117ac1f05ccde1ec0f48ab85a2329,none,present,AR PL UMing CN; Aharoni CLM; Arial; Courier New; Droid Sans; Georgia; Liberation Mono; Lucida Console; Noto Sans; Open Sans; Source Code Pro; Verdana,#44bbc4,52,0,0cdcd1bbecf329f48468038a612e54516a0fb08b,c08e5c11a226a752d9cccd8c6f39031837dc36fa,es-ES,540,granted,2cd8b0eaf911172f7c00721eaaeadc60ea2fefe1,2022-02-01 17:00,828,36,true,false,2.1348,2.1712,2.217
Chrome,0,keep-alive,probably,macOS 13,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,maybe,Gecko,fine,denied,none,32,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,yes,1920x1200,espeak-ng; Microsoft David; Moira; Microsoft Mark,AR PL UMing HK; Abyssinica SIL; Bookman; Droid Sans; Garamond; Geneva; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Trebuchet MS; Ubuntu; Verdana,#24b255,128,not supported,-1.7296,fa8c2be6894071f7044ea397f48c4e8bbca4def8,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Fira Code; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Verdana,#88f4bd,44,0,cec7208193802dca25533fce2cd1ccbff18ee307,06115f61ceae5edb29d83ff33c741af6a62efc1a,ru-RU,-300,prompt,ea0b88178fe34a87ab595a1c7895433a63521fa9,2022-02-26 20:00,821,30,true,true,1.2981,1.3189,1.3473
Chrome,0,keep-alive,probably,macOS 13,4,1,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,none,granted,partial,24,,default,yes,1920x1200,Moira,AR PL UMing CN; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; Fira Code; Geneva; Georgia; Impact; Liberation Mono; Monaco; Noto Serif; Open Sans; Source Code Pro; Tahoma; Times New Roman; Ubuntu,#c4497b,110,not supported,0.171,f4da85d7613575ab9126e75f94a8cc2dec7251a1,hover,present,AR PL UMing HK; Aharoni CLM; Bookman; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Open Sans; Roboto; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#874df3,33,0,8e87741dc754726de905200a5043e790bb077faf,81d86a9a1e0e969b18eaf73aadc248f4579125d7,en-GB,360,granted,d81cf1ddd746535d15dc42bf1c61f827611600cc,2023-09-09 10:00,715,37,true,false,1.9596,1.9096,1.9575
Chrome,0,keep-alive,,Android 12,32,0,probably,Mozilla,present,false,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,,Gecko,coarse,granted,none,30,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1920x1080,Google UK English Female; Karen,AR PL UMing CN; Abyssinica SIL; Cantarell; Droid Sans; Geneva; Impact; Lucida Console; Monaco; Noto Serif; Open Sans; Tahoma; Trebuchet MS; Ubuntu; Verdana,#304caf,192,not supported,-0.2764,0254a2e943d2f1a107904f09d9994a84ba3b5a46,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Bookman; Comic Sans MS; DejaVu Sans; Droid Sans; Garamond; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu,#184d61,60,0,7706d5fea05c84b9e984f78a646c8210329f7cae,79966fedad3cea7ffcd8c4eb458698efbc59ae01,fr-FR,60,granted,f457147ece9cc9ec825b872336988a227bf20eed,2023-02-03 23:00,700,34,false,false,1.9362,1.9404,1.9462
Firefox,0,keep-alive,probably,Windows 10,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,absent,present,probably,Gecko,fine,denied,full,24,PDF Viewer; Chrome PDF Viewer,denied,yes,3840x2160,Microsoft David; Microsoft Mark; espeak-ng; Victoria; Alex,AR PL UMing CN; Aharoni CLM; Cantarell; Courier New; Droid Sans; Geneva; Impact; Lucida Console; Noto Serif; Palatino,#5cf088,110,not supported,-0.8089,927b7a76e29a56f548ede1d5618b2772fb8223bd,hover,present,AR PL UMing CN; Arial; Bookman; DejaVu Sans; Droid Sans; Fira Code; Georgia; Helvetica; Lucida Console; Open Sans; Trebuchet MS; Ubuntu,#01314f,39,0,9a752fa7826ac6e5c714d93e4e19dcc1e3bdee5a,bc7d9e39b96af24d9b4771d60ae54aa45238ee24,hi-IN,-660,prompt,b74982b8f46589740c80e18060888f451d98a275,2023-02-27 08:00,835,39,false,false,2.3445,2.259,2.3787
Chrome,0,keep-alive,,Windows 10,16,0,probably,Mozilla,absent,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,default,partial,24,,denied,yes,2560x1080,espeak-ng; Microsoft David,AR PL UMing HK; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Serif; Palatino; Source Code Pro; Tahoma; Times New Roman; Ubuntu,#5a92e7,110,not supported,-1.5258,f48fed1f9405e463fc4d9eac1c67fd63dadd788b,hover,present,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#6fddd4,36,2,a4b789ee5d1375b7bd6a924007cfc3d1da96c502,f035dac3d790f2b47b79d767f03cc114f7352041,en-US,300,prompt,5cf7556eeed96bd6efbf5515651cc4ff5aa8477b,2023-02-25 08:00,719,48,false,false,0.4634,0.6119,0.4181
Chrome,0,keep-alive,maybe,Windows 10,8,1,probably,Mozilla,absent,true,audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,denied,full,32,PDF Viewer,granted,yes,1920x1080,Fiona; Microsoft Zira; Moira; eSpeak; Victoria,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Console; Monaco; Noto Sans; Open Sans; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#29394b,144,not supported,-1.8284,7aa9782c7508bcb7b5f427328895f60cf553f937,none,absent,Comic Sans MS; Courier New; Impact; Monaco; Source Code Pro; Times New Roman; Trebuchet MS; Ubuntu,#5b62f4,30,0,695fe9581ad00ec07c8fface725f0cd54ab61c4a,c82d7757d6329a4d9089ac9bd0279b711e30ef87,ru-RU,120,granted,607306f3c946601cab624335936a82ce358c0f92,2022-05-25 13:00,764,36,false,false,1.7589,1.8568,1.8414
Chrome,0,keep-alive,probably,Windows 11,4,0,probably,Mozilla,present,true,audio/webm,Netscape,present,absent,probably,Gecko,coarse,granted,partial,24,PDF Viewer,denied,yes,1600x900,Google UK English Female; Moira; Karen; Microsoft Mark; eSpeak,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; Geneva; Georgia; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Open Sans; Roboto; Source Code Pro; Tahoma; Trebuchet MS; Verdana,#7a4f83,96,not supported,-0.6344,3ea56e6f6076dfa371557dff1fa4b9e0c42e7164,none,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman,#ed9274,49,0,f6961ab01a011faac54e70a87011aaf4d82de75d,8ba7cb501dee42e8b00ff737292fc5bbfca41818,en-US,60,denied,21c0df91091ceef8fcb2ef518c3df76ae0f808c8,2022-11-01 21:00,632,42,false,false,0.9311,1.0681,0.8961
Safari,0,keep-alive,probably,Windows 10,6,0,probably,Mozilla,present,false,audio/ogg; audio/webm,Netscape,present,present,maybe,Gecko,fine,denied,none,24,PDF Viewer,default,yes,2880x1800,Festival,AR PL UMing CN; Abyssinica SIL; Arial; Cantarell; Comic Sans MS; Fira Code; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Verdana,#3f6b59,144,not supported,1.3145,6e634794dc79e1cd42b1204691e693504fc10e7b,none,absent,AR PL UMing HK; Aharoni CLM; Arial; Fira Code; Noto Sans; Roboto; Tahoma; Times New Roman; Trebuchet MS,#7e6dd2,49,0,1b54ced65def12b6b0c27622411a408e0fecfcf3,cbefc4d52cd4cc99b31df9c8c1e7b625ba759daf,ar-SA,120,granted,1f1c22ed04cf6170d595a0944de518d9cb7d0a7c,2023-01-06 05:00,685,46,true,false,1.2966,1.1662,1.2203
Edge,0,keep-alive,probably,Windows 10,6,0,probably,Mozilla,present,true,audio/webm,Netscape,present,present,,Gecko,fine,granted,partial,24,PDF Viewer; Chrome PDF Viewer,default,yes,1920x1080,Google UK English Male; Microsoft David; Google UK English Female,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Comic Sans MS; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Ubuntu; Verdana,#7d9e98,96,not supported,0.9939,172781768aae65bac0c20307f2ffd24af79ac460,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Impact; Lucida Console; Lucida Sans; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#cca1e9,37,0,15879662b1f416d2bd1951d3dc1bc233fc481d58,366c4180efed757cd01cf88fdd30c66795b2f4fa,es-ES,630,denied,9c7fca36b32f28ac6041ce2c00f52a0d1825dc25,2023-08-12 13:00,952,43,false,false,2.4963,2.4502,2.4365
